bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Queries_per_sec,1315,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Succeeded_Initblock_Execution_Ratio_as_percent,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Succeeded_Logins_Ratio_as_percent,2152,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Total_sessions,1,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_Plan_Cache,obis1,AvgHit_per_sec,1279,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_Plan_Cache,obis1,AvgMiss_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_Plan_Cache,obis1,AvgNew_per_sec,1030,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_Plan_Cache,obis1,AvgReplace_per_sec,1124,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_Plan_Cache,obis1,AvgRequest_per_sec,1279,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_Plan_Cache,obis1,Capacity,1024,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_Plan_Cache,obis1,OBPERF_***,1024,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_Plan_Cache,obis1,Total_requests,1279,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_Plan_Cache,obis1,Utilization_ratio_as_percent,1030,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownInfo_Cache,obis1,AvgHit_per_sec,853,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownInfo_Cache,obis1,AvgMiss_per_sec,221,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownInfo_Cache,obis1,AvgNew_per_sec,853,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownInfo_Cache,obis1,AvgReplace_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownInfo_Cache,obis1,AvgRequest_per_sec,1074,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownInfo_Cache,obis1,Capacity,1024,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownInfo_Cache,obis1,OBPERF_***,1024,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownInfo_Cache,obis1,Total_requests,1074,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownInfo_Cache,obis1,Utilization_ratio_as_percent,853,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownQuery_Cache,obis1,AvgHit_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownQuery_Cache,obis1,AvgMiss_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownQuery_Cache,obis1,AvgNew_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownQuery_Cache,obis1,AvgReplace_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownQuery_Cache,obis1,AvgRequest_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownQuery_Cache,obis1,Capacity,1024,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownQuery_Cache,obis1,OBPERF_***,1024,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownQuery_Cache,obis1,Total_requests,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_DrillDownQuery_Cache,obis1,Utilization_ratio_as_percent,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_RowWiseInit_Cache,obis1,AvgHit_per_sec,3986,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_RowWiseInit_Cache,obis1,AvgMiss_per_sec,132,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_RowWiseInit_Cache,obis1,AvgNew_per_sec,20,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_RowWiseInit_Cache,obis1,AvgReplace_per_sec,1973,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_RowWiseInit_Cache,obis1,AvgRequest_per_sec,4118,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_RowWiseInit_Cache,obis1,Capacity,20,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_RowWiseInit_Cache,obis1,OBPERF_***,20,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_RowWiseInit_Cache,obis1,Total_requests,4118,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_RowWiseInit_Cache,obis1,Utilization_ratio_as_percent,20,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_ColumnAggrInfo_Cache,obis1,AvgHit_per_sec,306,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_ColumnAggrInfo_Cache,obis1,AvgMiss_per_sec,1670,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_ColumnAggrInfo_Cache,obis1,AvgNew_per_sec,1473,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_ColumnAggrInfo_Cache,obis1,AvgReplace_per_sec,102,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_ColumnAggrInfo_Cache,obis1,AvgRequest_per_sec,1976,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_ColumnAggrInfo_Cache,obis1,Capacity,1433600,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_ColumnAggrInfo_Cache,obis1,OBPERF_***,1433600,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_ColumnAggrInfo_Cache,obis1,Total_requests,1976,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_ColumnAggrInfo_Cache,obis1,Utilization_ratio_as_percent,1473,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_LDAP_Cache,obis1,AvgHit_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_LDAP_Cache,obis1,AvgMiss_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_LDAP_Cache,obis1,AvgNew_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_LDAP_Cache,obis1,AvgReplace_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_LDAP_Cache,obis1,AvgRequest_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_LDAP_Cache,obis1,Capacity,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_LDAP_Cache,obis1,OBPERF_***,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_LDAP_Cache,obis1,Total_requests,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_LDAP_Cache,obis1,Utilization_ratio_as_percent,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_CursorCache,obis1,AvgHit_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_CursorCache,obis1,AvgMiss_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_CursorCache,obis1,AvgNew_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_CursorCache,obis1,AvgReplace_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_CursorCache,obis1,AvgRequest_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_CursorCache,obis1,Capacity,1024,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_CursorCache,obis1,OBPERF_***,1024,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_CursorCache,obis1,Total_requests,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,ssi_CursorCache,obis1,Utilization_ratio_as_percent,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,checkAndApplyCustomizations_ColumnAggrInfo_Cache,obis1,AvgHit_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,checkAndApplyCustomizations_ColumnAggrInfo_Cache,obis1,AvgMiss_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,checkAndApplyCustomizations_ColumnAggrInfo_Cache,obis1,AvgNew_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,checkAndApplyCustomizations_ColumnAggrInfo_Cache,obis1,AvgReplace_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,checkAndApplyCustomizations_ColumnAggrInfo_Cache,obis1,AvgRequest_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,checkAndApplyCustomizations_ColumnAggrInfo_Cache,obis1,Capacity,1433600,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,checkAndApplyCustomizations_ColumnAggrInfo_Cache,obis1,OBPERF_***,1433600,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,checkAndApplyCustomizations_ColumnAggrInfo_Cache,obis1,Total_requests,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,checkAndApplyCustomizations_ColumnAggrInfo_Cache,obis1,Utilization_ratio_as_percent,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction2_ColumnAggrInfo_Cache,obis1,AvgHit_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction2_ColumnAggrInfo_Cache,obis1,AvgMiss_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction2_ColumnAggrInfo_Cache,obis1,AvgNew_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction2_ColumnAggrInfo_Cache,obis1,AvgReplace_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction2_ColumnAggrInfo_Cache,obis1,AvgRequest_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction2_ColumnAggrInfo_Cache,obis1,Capacity,1433600,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction2_ColumnAggrInfo_Cache,obis1,OBPERF_***,1433600,2016-06-28 08:37:06
